contour_id,level,lon,lat
0,-210.0,-16.75559831987524,65.02324146192389
0,-210.0,-16.755426778525713,65.02327374932318
0,-210.0,-16.755255237176183,65.02329931132505
0,-210.0,-16.755083695826656,65.0233283820274
0,-210.0,-16.754912154477125,65.02335849435319
0,-210.0,-16.7547406131276,65.02335849435319
0,-210.0,-16.754676537227894,65.02337231775523
0,-210.0,-16.754569071778068,65.02340394247929
0,-210.0,-16.75439753042854,65.02345691918538
0,-210.0,-16.75422598907901,65.0235028429434
0,-210.0,-16.754054447729484,65.02351109313263
0,-210.0,-16.753882906379957,65.02352711879676
0,-210.0,-16.753711365030426,65.02352921662896
0,-210.0,-16.75364397336695,65.0235442606501
0,-210.0,-16.753539823680896,65.02359889366167
0,-210.0,-16.75336828233137,65.02370304226226
0,-210.0,-16.753196740981842,65.02370985624458
0,-210.0,-16.753178381353514,65.02371620354495
0,-210.0,-16.753194479630533,65.0238881464398
0,-210.0,-16.753196740981842,65.02388886214655
0,-210.0,-16.75336828233137,65.02388886214655
